interaction_count,seed_count,mean_raw_ramp_reward,median_raw_ramp_reward,mean_raw_incremental_ramp_impact,median_raw_incremental_ramp_impact,mean_episode_count,mean_elapsed_seconds
1345536,10,7.443412836316022e-05,7.481766132481462e-05,-7.443412836316022e-05,-7.481766132481462e-05,76.0,32490.48963645997
1347584,10,7.465864370327124e-05,7.482203893980376e-05,-7.465864370327124e-05,-7.482203893980376e-05,76.0,32516.37020579998
1349632,10,7.388482957047956e-05,7.326733056555354e-05,-7.388482957047956e-05,-7.326733056555354e-05,76.0,32542.202012879985
1351680,10,7.402339434960319e-05,7.407548653087873e-05,-7.402339434960319e-05,-7.407548653087873e-05,76.0,32568.13309641001
1353728,10,7.418857252823541e-05,7.36733242085388e-05,-7.418857252823541e-05,-7.36733242085388e-05,76.0,32593.90077549999
1355776,10,7.374864490126553e-05,7.350517608118064e-05,-7.374864490126553e-05,-7.350517608118064e-05,76.0,32619.531541469994
1357824,10,7.41510437805971e-05,7.422172857938478e-05,-7.41510437805971e-05,-7.422172857938478e-05,76.0,32645.283768969985
1359872,10,7.415684873458938e-05,7.434585037899975e-05,-7.415684873458938e-05,-7.434585037899975e-05,76.0,32671.230779909973
1361920,10,7.411280873374967e-05,7.42444487243231e-05,-7.411280873374967e-05,-7.42444487243231e-05,76.0,32697.196531109956
1363968,10,7.480845937872194e-05,7.49381936857327e-05,-7.480845937872194e-05,-7.49381936857327e-05,76.0,32722.986681559985
1366016,10,7.429338478830838e-05,7.451268454540367e-05,-7.429338478830838e-05,-7.451268454540367e-05,76.0,32748.943648189957
1368064,10,7.429223871571976e-05,7.441244737919123e-05,-7.429223871571976e-05,-7.441244737919123e-05,76.0,32774.74473791996
1370112,10,7.427128068140567e-05,7.504472406859695e-05,-7.427128068140567e-05,-7.504472406859695e-05,76.0,32800.486089989965
1372160,10,7.439688034204012e-05,7.421596427072434e-05,-7.439688034204012e-05,-7.421596427072434e-05,76.0,32826.27181501
1374208,10,7.30647372588187e-05,7.277813407386533e-05,-7.30647372588187e-05,-7.277813407386533e-05,76.0,32851.688660900014
1376256,10,7.434532840003947e-05,7.44474858498053e-05,-7.434532840003947e-05,-7.44474858498053e-05,76.0,32877.32551194997
1378304,10,7.407424391016642e-05,7.45883991573178e-05,-7.407424391016642e-05,-7.45883991573178e-05,76.0,32903.03042955999
1380352,10,7.450716879334769e-05,7.504874343123888e-05,-7.450716879334769e-05,-7.504874343123888e-05,76.0,32928.66028443999
1382400,10,7.485167318358345e-05,7.525373483702515e-05,-7.485167318358345e-05,-7.525373483702515e-05,76.0,32954.32395396002
1384448,10,7.394389335148612e-05,7.409796304073789e-05,-7.394389335148612e-05,-7.409796304073789e-05,72.0,32979.94273521002
1386496,10,7.505717874945904e-05,7.463996190319738e-05,-7.505717874945904e-05,-7.463996190319738e-05,76.0,33005.715831819965
1388544,10,7.339520962693634e-05,7.371893853971645e-05,-7.339520962693634e-05,-7.371893853971645e-05,76.0,33032.021090960014
1390592,10,7.450688082694458e-05,7.456992891477985e-05,-7.450688082694458e-05,-7.456992891477985e-05,76.0,33057.95817465999
1392640,10,7.387453546193243e-05,7.434454658066948e-05,-7.387453546193243e-05,-7.434454658066948e-05,76.0,33084.35997599
1394688,10,7.471657672408131e-05,7.390727986915607e-05,-7.471657672408131e-05,-7.390727986915607e-05,76.0,33110.546595759966
1396736,10,7.532560958892093e-05,7.55575723676636e-05,-7.532560958892093e-05,-7.55575723676636e-05,76.0,33136.967679589965
1398784,10,7.348282465852595e-05,7.361743268671295e-05,-7.348282465852595e-05,-7.361743268671295e-05,76.0,33163.23432089998
1400832,10,7.376929099618711e-05,7.363460222953324e-05,-7.376929099618711e-05,-7.363460222953324e-05,76.0,33189.61864338997
1402880,10,7.427231074763038e-05,7.413538784670893e-05,-7.427231074763038e-05,-7.413538784670893e-05,76.0,33215.85405749001
1404928,10,7.397866052710758e-05,7.437652038386672e-05,-7.397866052710758e-05,-7.437652038386672e-05,76.0,33242.271245839984
1406976,10,7.43060673123234e-05,7.384481980563201e-05,-7.43060673123234e-05,-7.384481980563201e-05,76.0,33268.72817686999
1409024,10,7.446858139424147e-05,7.471957240291154e-05,-7.446858139424147e-05,-7.471957240291154e-05,76.0,33295.38262192996
1411072,10,7.431545624818394e-05,7.401781409329085e-05,-7.431545624818394e-05,-7.401781409329085e-05,76.0,33322.27283395994
1413120,10,7.389616687871188e-05,7.303672908997945e-05,-7.389616687871188e-05,-7.303672908997945e-05,76.0,33348.39214178
1415168,10,7.421691162229479e-05,7.412140753154031e-05,-7.421691162229479e-05,-7.412140753154031e-05,76.0,33374.399050060034
1417216,10,7.459217549471725e-05,7.448485747763844e-05,-7.459217549471725e-05,-7.448485747763844e-05,76.0,33400.568125139966
1419264,10,7.432166346549176e-05,7.40474890234656e-05,-7.432166346549176e-05,-7.40474890234656e-05,76.0,33426.756183479985
1421312,10,7.469405112607555e-05,7.476499276634803e-05,-7.469405112607555e-05,-7.476499276634803e-05,76.0,33452.86487721002
1423360,10,7.40249464657044e-05,7.413820596084586e-05,-7.40249464657044e-05,-7.413820596084586e-05,76.0,33479.132786619986
1425408,10,7.507961360440809e-05,7.5133592359435e-05,-7.507961360440809e-05,-7.5133592359435e-05,76.0,33505.604604969965
1427456,10,7.360849006164571e-05,7.408625850504953e-05,-7.360849006164571e-05,-7.408625850504953e-05,76.0,33532.34395796996
1429504,10,7.40381122538623e-05,7.408406461204266e-05,-7.40381122538623e-05,-7.408406461204266e-05,76.0,33559.03745665997
1431552,10,7.496981282859663e-05,7.544637233819826e-05,-7.496981282859663e-05,-7.544637233819826e-05,76.0,33585.973882669976
1433600,10,7.421920821877942e-05,7.393414257984469e-05,-7.421920821877942e-05,-7.393414257984469e-05,76.0,33612.915011840014
1435648,10,7.457358492155316e-05,7.46125677817535e-05,-7.457358492155316e-05,-7.46125677817535e-05,76.0,33639.99765585002
1437696,10,7.341205291594035e-05,7.277924993645551e-05,-7.341205291594035e-05,-7.277924993645551e-05,76.0,33667.21032637998
1439744,10,7.44602141623997e-05,7.480934257856596e-05,-7.44602141623997e-05,-7.480934257856596e-05,72.0,33694.762302229996
1441792,10,7.45382899488839e-05,7.401779117166553e-05,-7.45382899488839e-05,-7.401779117166553e-05,76.0,33722.06874768999
1443840,10,7.382315997897678e-05,7.366931432840672e-05,-7.382315997897678e-05,-7.366931432840672e-05,76.0,33749.56968433
1445888,10,7.579646521163101e-05,7.595281112841387e-05,-7.579646521163101e-05,-7.595281112841387e-05,76.0,33776.42058857998
1447936,10,7.286090559326931e-05,7.300488315392092e-05,-7.286090559326931e-05,-7.300488315392092e-05,76.0,33803.857353309984
1449984,10,7.432349669579383e-05,7.445629213459713e-05,-7.432349669579383e-05,-7.445629213459713e-05,76.0,33830.78743462998
1452032,10,7.506511923874308e-05,7.494829658559296e-05,-7.506511923874308e-05,-7.494829658559296e-05,76.0,33857.96191206998
1454080,10,7.448914434541347e-05,7.402521207112216e-05,-7.448914434541347e-05,-7.402521207112216e-05,76.0,33884.77232179998
1456128,10,7.395297783131703e-05,7.36012749899246e-05,-7.395297783131703e-05,-7.36012749899246e-05,76.0,33912.082887679964
1458176,10,7.420589964196086e-05,7.398062845759311e-05,-7.420589964196086e-05,-7.398062845759311e-05,76.0,33939.337388829954
1460224,10,7.420684614113272e-05,7.432061411470135e-05,-7.420684614113272e-05,-7.432061411470135e-05,76.0,33966.44145892002
1462272,10,7.361893367747743e-05,7.37860014901169e-05,-7.361893367747743e-05,-7.37860014901169e-05,76.0,33993.62967302997
1464320,10,7.540490969354545e-05,7.586962477967797e-05,-7.540490969354545e-05,-7.586962477967797e-05,76.0,34019.98076961001
1466368,10,7.450589547708217e-05,7.477147675463948e-05,-7.450589547708217e-05,-7.477147675463948e-05,76.0,34046.27343953001
1468416,10,7.404782080176838e-05,7.376103767415107e-05,-7.404782080176838e-05,-7.376103767415107e-05,76.0,34072.05697546001
1470464,10,7.451180949028957e-05,7.434293568429166e-05,-7.451180949028957e-05,-7.434293568429166e-05,76.0,34098.163504799966
1472512,10,7.429254305684164e-05,7.451859356124128e-05,-7.429254305684164e-05,-7.451859356124128e-05,76.0,34124.30784894
1474560,10,7.540041688446711e-05,7.554225884672476e-05,-7.540041688446711e-05,-7.554225884672476e-05,76.0,34150.682741739976
1476608,10,7.382617175654025e-05,7.417143837630775e-05,-7.382617175654025e-05,-7.417143837630775e-05,76.0,34177.17647008998
1478656,10,7.438548176557337e-05,7.479404940070316e-05,-7.438548176557337e-05,-7.479404940070316e-05,76.0,34203.81428655
1480704,10,7.524373006502585e-05,7.50717248659079e-05,-7.524373006502585e-05,-7.50717248659079e-05,76.0,34230.67300354999
1482752,10,7.42273831737423e-05,7.448410918822254e-05,-7.42273831737423e-05,-7.448410918822254e-05,76.0,34256.975572399984
1484800,10,7.412064322339225e-05,7.429522813521885e-05,-7.412064322339225e-05,-7.429522813521885e-05,76.0,34283.142427749954
1486848,10,7.455444512087434e-05,7.506469601082188e-05,-7.455444512087434e-05,-7.506469601082188e-05,76.0,34309.104784809984
1488896,10,7.404919291490881e-05,7.447271161345248e-05,-7.404919291490881e-05,-7.447271161345248e-05,76.0,34335.030286849986
1490944,10,7.399863284844659e-05,7.311584027739146e-05,-7.399863284844659e-05,-7.311584027739146e-05,76.0,34361.67424480999
1492992,10,7.454235302020338e-05,7.467012491728245e-05,-7.454235302020338e-05,-7.467012491728245e-05,76.0,34388.58321915001
1495040,10,7.464030003437308e-05,7.447755507483634e-05,-7.464030003437308e-05,-7.447755507483634e-05,72.0,34416.01645337001
1497088,10,7.563690112562664e-05,7.567738609294946e-05,-7.563690112562664e-05,-7.567738609294946e-05,76.0,34444.288049989984
1499136,10,7.330537203044754e-05,7.372005695509244e-05,-7.330537203044754e-05,-7.372005695509244e-05,76.0,34472.228877969996
1501184,10,7.440309981227833e-05,7.454786549489708e-05,-7.440309981227833e-05,-7.454786549489708e-05,76.0,34499.58757247999
1503232,10,7.355422935203658e-05,7.397791076731715e-05,-7.355422935203658e-05,-7.397791076731715e-05,76.0,34526.60487686
1505280,10,7.367144925120498e-05,7.374757587028382e-05,-7.367144925120498e-05,-7.374757587028382e-05,76.0,34553.395458519946
1507328,10,7.541614942260947e-05,7.521252367423661e-05,-7.541614942260947e-05,-7.521252367423661e-05,76.0,34579.906744100015
1509376,10,7.520579097166171e-05,7.531267056797043e-05,-7.520579097166171e-05,-7.531267056797043e-05,76.0,34606.347499009964
1511424,10,7.537260247311218e-05,7.557477500460142e-05,-7.537260247311218e-05,-7.557477500460142e-05,76.0,34632.58557529
1513472,10,7.288577233688124e-05,7.289648297399051e-05,-7.288577233688124e-05,-7.289648297399051e-05,76.0,34659.07613218001
1515520,10,7.48747053814478e-05,7.519375358379661e-05,-7.48747053814478e-05,-7.519375358379661e-05,76.0,34685.60724210001
1517568,10,7.501864568688027e-05,7.481384199534162e-05,-7.501864568688027e-05,-7.481384199534162e-05,76.0,34711.958661609984
1519616,10,7.440335617711846e-05,7.316944021940909e-05,-7.440335617711846e-05,-7.316944021940909e-05,76.0,34738.18607315996
1521664,10,7.39864338055487e-05,7.377674012161491e-05,-7.39864338055487e-05,-7.377674012161491e-05,76.0,34764.640525799965
1523712,10,7.343823018492154e-05,7.384027084261563e-05,-7.343823018492154e-05,-7.384027084261563e-05,76.0,34791.20978436996
1525760,10,7.495789643115909e-05,7.474053950670439e-05,-7.495789643115909e-05,-7.474053950670439e-05,76.0,34818.21853102001
1527808,10,7.51864227319486e-05,7.545803662921559e-05,-7.51864227319486e-05,-7.545803662921559e-05,76.0,34844.84701179001
1529856,10,7.392246233548289e-05,7.408898186533756e-05,-7.392246233548289e-05,-7.408898186533756e-05,76.0,34871.93359736002
1531904,10,7.519820752447485e-05,7.48378078231623e-05,-7.519820752447485e-05,-7.48378078231623e-05,76.0,34898.35230272
1533952,10,7.504125782811533e-05,7.544690474170107e-05,-7.504125782811533e-05,-7.544690474170107e-05,76.0,34924.797248769944
1536000,10,7.415420865895689e-05,7.308356702186645e-05,-7.415420865895689e-05,-7.308356702186645e-05,76.0,34950.97935509002
1538048,10,7.400614956912498e-05,7.414310690469603e-05,-7.400614956912498e-05,-7.414310690469603e-05,76.0,34977.85421069998
1540096,10,7.389297635620146e-05,7.328070377321507e-05,-7.389297635620146e-05,-7.328070377321507e-05,76.0,35004.39004698997
1542144,10,7.399149484107907e-05,7.475211201259162e-05,-7.399149484107907e-05,-7.475211201259162e-05,76.0,35031.167215660025
1544192,10,7.403465018690057e-05,7.432446582353688e-05,-7.403465018690057e-05,-7.432446582353688e-05,76.0,35057.606119380005
1546240,10,7.541832943361856e-05,7.555824506289352e-05,-7.541832943361856e-05,-7.555824506289352e-05,76.0,35084.82562591997
1548288,10,7.473234867856599e-05,7.512809025221392e-05,-7.473234867856599e-05,-7.512809025221392e-05,76.0,35111.14792962
1550336,10,7.461769186566115e-05,7.492821414832497e-05,-7.461769186566115e-05,-7.492821414832497e-05,72.0,35137.50752508999
1552384,10,7.466214854683268e-05,7.477999385423748e-05,-7.466214854683268e-05,-7.477999385423748e-05,76.0,35163.31649939001
1554432,10,7.508497594459902e-05,7.481871875006697e-05,-7.508497594459902e-05,-7.481871875006697e-05,76.0,35188.74721368998
1556480,10,7.461245658437382e-05,7.449360737214914e-05,-7.461245658437382e-05,-7.449360737214914e-05,76.0,35214.09262082998
1558528,10,7.560866412405103e-05,7.567586701859183e-05,-7.560866412405103e-05,-7.567586701859183e-05,76.0,35239.40152915998
1560576,10,7.337886198583047e-05,7.303454951179862e-05,-7.337886198583047e-05,-7.303454951179862e-05,76.0,35264.748310619965
1562624,10,7.374023621560919e-05,7.365674353681831e-05,-7.374023621560919e-05,-7.365674353681831e-05,76.0,35290.05580275999
1564672,10,7.486770154381458e-05,7.421489307332953e-05,-7.486770154381458e-05,-7.421489307332953e-05,76.0,35315.49657329996
1566720,10,7.407059630764469e-05,7.445224025601534e-05,-7.407059630764469e-05,-7.445224025601534e-05,76.0,35340.74571773999
1568768,10,7.398164045959932e-05,7.374254483352541e-05,-7.398164045959932e-05,-7.374254483352541e-05,76.0,35366.057535440006
1570816,10,7.500120036753202e-05,7.482545512737951e-05,-7.500120036753202e-05,-7.482545512737951e-05,76.0,35391.13264316998
1572864,10,7.469253946362713e-05,7.46998168909572e-05,-7.469253946362713e-05,-7.46998168909572e-05,76.0,35415.99926159
1574912,10,7.386022803438342e-05,7.455518592595385e-05,-7.386022803438342e-05,-7.455518592595385e-05,76.0,35440.86983709
1576960,10,7.478573713745688e-05,7.524225992265794e-05,-7.478573713745688e-05,-7.524225992265794e-05,76.0,35465.61021171995
1579008,10,7.437089534964628e-05,7.446717317199927e-05,-7.437089534964628e-05,-7.446717317199927e-05,76.0,35490.58972304999
1581056,10,7.447617124303735e-05,7.46175809304105e-05,-7.447617124303735e-05,-7.46175809304105e-05,76.0,35515.6768621
1583104,10,7.52033058589266e-05,7.45487985233423e-05,-7.52033058589266e-05,-7.45487985233423e-05,76.0,35540.92753630001
1585152,10,7.413300749067695e-05,7.46915941620724e-05,-7.413300749067695e-05,-7.46915941620724e-05,76.0,35566.25310647001
1587200,10,7.481437120444139e-05,7.490534079708513e-05,-7.481437120444139e-05,-7.490534079708513e-05,76.0,35591.52262289
1589248,10,7.566314879116415e-05,7.574876464334534e-05,-7.566314879116415e-05,-7.574876464334534e-05,76.0,35616.84751363001
1591296,10,7.429847405400773e-05,7.408264100622886e-05,-7.429847405400773e-05,-7.408264100622886e-05,76.0,35642.29545272002
1593344,10,7.476571428209127e-05,7.47239304593939e-05,-7.476571428209127e-05,-7.47239304593939e-05,76.0,35667.48875284004
1595392,10,7.428496942497924e-05,7.430662235501196e-05,-7.428496942497924e-05,-7.430662235501196e-05,76.0,35693.198722329995
1597440,10,7.402029166059907e-05,7.471020587729679e-05,-7.402029166059907e-05,-7.471020587729679e-05,76.0,35718.70538908998
1599488,10,7.436930377951918e-05,7.45263531028988e-05,-7.436930377951918e-05,-7.45263531028988e-05,76.0,35744.42722132998
1601536,10,7.479377363998304e-05,7.421078499051989e-05,-7.479377363998304e-05,-7.421078499051989e-05,76.0,35770.16546924999
1603584,10,7.40516482622386e-05,7.382057505857158e-05,-7.40516482622386e-05,-7.382057505857158e-05,76.0,35796.05007170995
1605632,10,7.472627366184004e-05,7.437431858539806e-05,-7.472627366184004e-05,-7.437431858539806e-05,72.0,35821.75253504999
1607680,10,7.507713599629647e-05,7.454324293130595e-05,-7.507713599629647e-05,-7.454324293130595e-05,76.0,35847.22566171002
1609728,10,7.457595041564259e-05,7.477340081118948e-05,-7.457595041564259e-05,-7.477340081118948e-05,76.0,35872.52752509001
1611776,10,7.485390320670016e-05,7.501543833827984e-05,-7.485390320670016e-05,-7.501543833827984e-05,76.0,35897.874643489995
1613824,10,7.401321147386663e-05,7.434298082828307e-05,-7.401321147386663e-05,-7.434298082828307e-05,76.0,35923.00381379
1615872,10,7.542574309932749e-05,7.483285490018082e-05,-7.542574309932749e-05,-7.483285490018082e-05,76.0,35948.09708158001
1617920,10,7.46618482693348e-05,7.494869992610238e-05,-7.46618482693348e-05,-7.494869992610238e-05,76.0,35973.34805628999
1619968,10,7.49537830484037e-05,7.503738748993545e-05,-7.49537830484037e-05,-7.503738748993545e-05,76.0,35998.70653730996
1622016,10,7.481714379472858e-05,7.532886219617753e-05,-7.481714379472858e-05,-7.532886219617753e-05,76.0,36024.184152329966
1624064,10,7.374164108270186e-05,7.402271329535643e-05,-7.374164108270186e-05,-7.402271329535643e-05,76.0,36049.18453700999
1626112,10,7.391628196440598e-05,7.434641517652381e-05,-7.391628196440598e-05,-7.434641517652381e-05,76.0,36074.29247078998
1628160,10,7.467919893217812e-05,7.44024523768679e-05,-7.467919893217812e-05,-7.44024523768679e-05,76.0,36099.168761470006
1630208,10,7.471453779244822e-05,7.502912954400381e-05,-7.471453779244822e-05,-7.502912954400381e-05,76.0,36123.99710937
1632256,10,7.464019405888375e-05,7.527137234112036e-05,-7.464019405888375e-05,-7.527137234112036e-05,76.0,36149.17016363
1634304,10,7.47757204324501e-05,7.511715918586957e-05,-7.47757204324501e-05,-7.511715918586957e-05,76.0,36174.31327861
1636352,10,7.424256088702145e-05,7.38502461371609e-05,-7.424256088702145e-05,-7.38502461371609e-05,76.0,36199.301835019956
1638400,10,7.464446728159188e-05,7.475770646807695e-05,-7.464446728159188e-05,-7.475770646807695e-05,76.0,36224.52216181997
1640448,10,7.560143618240558e-05,7.48334390426512e-05,-7.560143618240558e-05,-7.48334390426512e-05,76.0,36249.44164628
1642496,10,7.482616073450873e-05,7.506674212611555e-05,-7.482616073450873e-05,-7.506674212611555e-05,76.0,36274.14399561998
1644544,10,7.371160755957635e-05,7.366991650498615e-05,-7.371160755957635e-05,-7.366991650498615e-05,76.0,36298.84445449002
1646592,10,7.554340843269616e-05,7.540513479601337e-05,-7.554340843269616e-05,-7.540513479601337e-05,76.0,36323.33628473999
1648640,10,7.438476879386825e-05,7.534482864208816e-05,-7.438476879386825e-05,-7.534482864208816e-05,76.0,36348.12982117997
1650688,10,7.350658541819296e-05,7.292264896315979e-05,-7.350658541819296e-05,-7.292264896315979e-05,76.0,36373.359131280005
1652736,10,7.520290107776469e-05,7.437280138838144e-05,-7.520290107776469e-05,-7.437280138838144e-05,76.0,36398.96129349002
1654784,10,7.473909229646659e-05,7.479043365178029e-05,-7.473909229646659e-05,-7.479043365178029e-05,76.0,36424.48155008
1656832,10,7.429484241631837e-05,7.478565635755088e-05,-7.429484241631837e-05,-7.478565635755088e-05,76.0,36449.70335194001
1658880,10,7.465261337516766e-05,7.424496419877582e-05,-7.465261337516766e-05,-7.424496419877582e-05,76.0,36474.846398960006
1660928,10,7.469859545703335e-05,7.509520523860633e-05,-7.469859545703335e-05,-7.509520523860633e-05,72.0,36499.84371130999
1662976,10,7.464955242952598e-05,7.524398483298495e-05,-7.464955242952598e-05,-7.524398483298495e-05,76.0,36524.614842390016
1665024,10,7.542185554414919e-05,7.517511040601275e-05,-7.542185554414919e-05,-7.517511040601275e-05,76.0,36549.20769022002
1667072,10,7.370869822392893e-05,7.37214967101207e-05,-7.370869822392893e-05,-7.37214967101207e-05,76.0,36573.73826124994
1669120,10,7.395461568828507e-05,7.3679827302753e-05,-7.395461568828507e-05,-7.3679827302753e-05,76.0,36598.572877410006
1671168,10,7.555573952179659e-05,7.576534653585018e-05,-7.555573952179659e-05,-7.576534653585018e-05,76.0,36623.361544279964
1673216,10,7.481691862983631e-05,7.47541645439524e-05,-7.481691862983631e-05,-7.47541645439524e-05,76.0,36648.09314510001
1675264,10,7.520399460655137e-05,7.54411831462381e-05,-7.520399460655137e-05,-7.54411831462381e-05,76.0,36673.12035508002
1677312,10,7.50969325682471e-05,7.566727626731505e-05,-7.50969325682471e-05,-7.566727626731505e-05,76.0,36697.89513881002
1679360,10,7.424951768090024e-05,7.462965696427974e-05,-7.424951768090024e-05,-7.462965696427974e-05,76.0,36722.99319197005
1681408,10,7.543125296133661e-05,7.52403704440104e-05,-7.543125296133661e-05,-7.52403704440104e-05,76.0,36748.031337260014
1683456,10,7.388894434517355e-05,7.420283289095199e-05,-7.388894434517355e-05,-7.420283289095199e-05,76.0,36773.10356606999
1685504,10,7.477958260864539e-05,7.501563871849915e-05,-7.477958260864539e-05,-7.501563871849915e-05,76.0,36798.40922758998
1687552,10,7.390934878543097e-05,7.413982803612978e-05,-7.390934878543097e-05,-7.413982803612978e-05,76.0,36823.58255896999
1689600,10,7.418021539640049e-05,7.404687495076351e-05,-7.418021539640049e-05,-7.404687495076351e-05,76.0,36848.629292539976
1691648,10,7.474076370937472e-05,7.509090655288635e-05,-7.474076370937472e-05,-7.509090655288635e-05,76.0,36873.59463438
1693696,10,7.595394850496173e-05,7.622442310382926e-05,-7.595394850496173e-05,-7.622442310382926e-05,76.0,36898.64829961998
1695744,10,7.507480604558619e-05,7.55421654156121e-05,-7.507480604558619e-05,-7.55421654156121e-05,76.0,36923.39511134997
1697792,10,7.488783759898105e-05,7.480115134480331e-05,-7.488783759898105e-05,-7.480115134480331e-05,76.0,36948.56855327995
1699840,10,7.455938684922852e-05,7.499625094685315e-05,-7.455938684922852e-05,-7.499625094685315e-05,76.0,36973.94795921
1701888,10,7.352705710909087e-05,7.333477683932796e-05,-7.352705710909087e-05,-7.333477683932796e-05,76.0,36999.729844329995
1703936,10,7.491174711058568e-05,7.409935387027236e-05,-7.491174711058568e-05,-7.409935387027236e-05,76.0,37025.920426659985
1705984,10,7.447307769724396e-05,7.419159042901599e-05,-7.447307769724396e-05,-7.419159042901599e-05,76.0,37052.40031341997
1708032,10,7.514343467622861e-05,7.580999228800711e-05,-7.514343467622861e-05,-7.580999228800711e-05,76.0,37078.89877781002
1710080,10,7.499645460090774e-05,7.530343146065335e-05,-7.499645460090774e-05,-7.530343146065335e-05,76.0,37105.38885952001
1712128,10,7.42360470067859e-05,7.460983243609269e-05,-7.42360470067859e-05,-7.460983243609269e-05,76.0,37131.82555275997
1714176,10,7.522276946652693e-05,7.472100372501653e-05,-7.522276946652693e-05,-7.472100372501653e-05,76.0,37157.998328419984
1716224,10,7.485434826038555e-05,7.478413570205503e-05,-7.485434826038555e-05,-7.478413570205503e-05,72.0,37183.94955111004
1718272,10,7.43839514451781e-05,7.423137805197009e-05,-7.43839514451781e-05,-7.423137805197009e-05,76.0,37209.658629640006
1720320,10,7.488282173501778e-05,7.484026903761831e-05,-7.488282173501778e-05,-7.484026903761831e-05,76.0,37235.194656929954
1722368,10,7.477195734206983e-05,7.4714620406266e-05,-7.477195734206983e-05,-7.4714620406266e-05,76.0,37260.565597109984
1724416,10,7.443748906992088e-05,7.478186038509333e-05,-7.443748906992088e-05,-7.478186038509333e-05,76.0,37285.4251039
1726464,10,7.381649601886216e-05,7.393838809491923e-05,-7.381649601886216e-05,-7.393838809491923e-05,76.0,37310.32868043
1728512,10,7.559231358334011e-05,7.547854091194482e-05,-7.559231358334011e-05,-7.547854091194482e-05,76.0,37334.954360849995
1730560,10,7.582537939632698e-05,7.53083756831902e-05,-7.582537939632698e-05,-7.53083756831902e-05,76.0,37359.644063549975
1732608,10,7.519631040251827e-05,7.523896658435177e-05,-7.519631040251827e-05,-7.523896658435177e-05,76.0,37384.21597591999
1734656,10,7.413342380568083e-05,7.393492304978504e-05,-7.413342380568083e-05,-7.393492304978504e-05,76.0,37408.88719837998
1736704,10,7.450229784052672e-05,7.455415275883728e-05,-7.450229784052672e-05,-7.455415275883728e-05,76.0,37433.545161449976
1738752,10,7.450652686990278e-05,7.430355074262944e-05,-7.450652686990278e-05,-7.430355074262944e-05,76.0,37458.19443249998
1740800,10,7.538199605628114e-05,7.547934385820662e-05,-7.538199605628114e-05,-7.547934385820662e-05,76.0,37482.83285796002
1742848,10,7.58794097821463e-05,7.60878426897013e-05,-7.58794097821463e-05,-7.60878426897013e-05,76.0,37507.11921411999
1744896,10,7.433288524196427e-05,7.431774512900245e-05,-7.433288524196427e-05,-7.431774512900245e-05,76.0,37531.715742359986
1746944,10,7.406809220420233e-05,7.420211811278636e-05,-7.406809220420233e-05,-7.420211811278636e-05,76.0,37556.106420979995
1748992,10,7.471732172575015e-05,7.464424107395263e-05,-7.471732172575015e-05,-7.464424107395263e-05,76.0,37580.45904659999
1751040,10,7.513602798463369e-05,7.504321915494688e-05,-7.513602798463369e-05,-7.504321915494688e-05,76.0,37605.03133451995
1753088,10,7.603776334930803e-05,7.615135223229018e-05,-7.603776334930803e-05,-7.615135223229018e-05,76.0,37629.80345178999
1755136,10,7.435624064059162e-05,7.440753953061405e-05,-7.435624064059162e-05,-7.440753953061405e-05,76.0,37654.29900284002
1757184,10,7.410041547460105e-05,7.370609460236231e-05,-7.410041547460105e-05,-7.370609460236231e-05,76.0,37678.77298353999
1759232,10,7.493547697357297e-05,7.524506980282396e-05,-7.493547697357297e-05,-7.524506980282396e-05,76.0,37703.285433560006
1761280,10,7.46010228778118e-05,7.430068489801424e-05,-7.46010228778118e-05,-7.430068489801424e-05,76.0,37727.67685378997
1763328,10,7.40516189071605e-05,7.404338809363108e-05,-7.40516189071605e-05,-7.404338809363108e-05,76.0,37752.22153771001
1765376,10,7.474603403910283e-05,7.4903641582385e-05,-7.474603403910283e-05,-7.4903641582385e-05,76.0,37776.93416656002
1767424,10,7.500751816179728e-05,7.547495695270752e-05,-7.500751816179728e-05,-7.547495695270752e-05,76.0,37801.758007600016
1769472,10,7.492420695311466e-05,7.505285324422591e-05,-7.492420695311466e-05,-7.505285324422591e-05,76.0,37826.970905840026
1771520,10,7.509747283063112e-05,7.430477675566974e-05,-7.509747283063112e-05,-7.430477675566974e-05,72.0,37852.10008833001
1773568,10,7.483462950145032e-05,7.477703250628153e-05,-7.483462950145032e-05,-7.477703250628153e-05,76.0,37877.55726451997
1775616,10,7.596655341767692e-05,7.580190978170856e-05,-7.596655341767692e-05,-7.580190978170856e-05,76.0,37903.02137727998
1777664,10,7.523001274128442e-05,7.521810778259078e-05,-7.523001274128442e-05,-7.521810778259078e-05,76.0,37928.17542023
1779712,10,7.433083326895694e-05,7.489965423877587e-05,-7.433083326895694e-05,-7.489965423877587e-05,76.0,37953.331408419974
1781760,10,7.481956624604208e-05,7.487994487133569e-05,-7.481956624604208e-05,-7.487994487133569e-05,76.0,37978.33255797999
1783808,10,7.519231650505243e-05,7.54944894747662e-05,-7.519231650505243e-05,-7.54944894747662e-05,76.0,38003.26383415996
1785856,10,7.386053954040823e-05,7.367481054965977e-05,-7.386053954040823e-05,-7.367481054965977e-05,76.0,38027.96612954
1787904,10,7.476927007318902e-05,7.533562484084939e-05,-7.476927007318902e-05,-7.533562484084939e-05,76.0,38052.56782133004
